#,id,created_by,created_date,modified_by,modified_date,image_link,color_id,product_id,modifie_by
2382,26691,quangtinh,2020-10-02 14:39:51,,2020-10-02 14:39:51,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\089EE1I021_110_11.jfif,4026,1796,quangtinh
2383,26692,quangtinh,2020-10-02 14:39:52,,2020-10-02 14:39:52,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\089EE1I021_110_17.jfif,4026,1796,quangtinh
2384,26693,quangtinh,2020-10-02 14:39:52,,2020-10-02 14:39:52,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\089EE1I021_110_20.jfif,4026,1796,quangtinh
2385,26694,quangtinh,2020-10-02 14:39:55,,2020-10-02 14:39:55,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\089EE1I021_234_10.jfif,4027,1796,quangtinh
2386,26695,quangtinh,2020-10-02 14:39:55,,2020-10-02 14:39:55,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\089EE1I021_234_14.jfif,4027,1796,quangtinh
2387,26696,quangtinh,2020-10-02 14:39:57,,2020-10-02 14:39:57,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\089EE1I021_234_16.jfif,4027,1796,quangtinh
2388,26697,quangtinh,2020-10-02 14:39:57,,2020-10-02 14:39:57,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\089EE1I021_234_11.jfif,4027,1796,quangtinh
2389,26698,quangtinh,2020-10-02 14:39:59,,2020-10-02 14:39:59,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\089EE1I021_234_17.jfif,4027,1796,quangtinh
2390,26699,quangtinh,2020-10-02 14:40:00,,2020-10-02 14:40:00,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\089EE1I021_234_18.jfif,4027,1796,quangtinh
2391,26700,quangtinh,2020-10-02 14:40:01,,2020-10-02 14:40:01,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\089EE1I021_234_20.jfif,4027,1796,quangtinh
2392,26701,quangtinh,2020-10-02 14:40:23,,2020-10-02 14:40:23,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\990EO1I304_600_10.jfif,4028,1797,quangtinh
2393,26702,quangtinh,2020-10-02 14:40:24,,2020-10-02 14:40:24,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\990EO1I304_600_14.jfif,4028,1797,quangtinh
2394,26703,quangtinh,2020-10-02 14:40:24,,2020-10-02 14:40:24,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\990EO1I304_600_16.jfif,4028,1797,quangtinh
2395,26704,quangtinh,2020-10-02 14:40:24,,2020-10-02 14:40:24,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\990EO1I304_600_11.jfif,4028,1797,quangtinh
2396,26705,quangtinh,2020-10-02 14:40:26,,2020-10-02 14:40:26,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\990EO1I304_600_17.jfif,4028,1797,quangtinh
2397,26706,quangtinh,2020-10-02 14:40:26,,2020-10-02 14:40:26,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\990EO1I304_600_13.jfif,4028,1797,quangtinh
2398,26707,quangtinh,2020-10-02 14:40:26,,2020-10-02 14:40:26,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\990EO1I304_600_20.jfif,4028,1797,quangtinh
2399,26708,quangtinh,2020-10-02 14:40:29,,2020-10-02 14:40:29,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\990EO1I304_710_10.jfif,4029,1797,quangtinh
2400,26709,quangtinh,2020-10-02 14:40:29,,2020-10-02 14:40:29,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\990EO1I304_710_14.jfif,4029,1797,quangtinh
2401,26710,quangtinh,2020-10-02 14:40:30,,2020-10-02 14:40:30,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\990EO1I304_710_16.jfif,4029,1797,quangtinh
2402,26711,quangtinh,2020-10-02 14:40:30,,2020-10-02 14:40:30,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\990EO1I304_710_11.jfif,4029,1797,quangtinh
2403,26712,quangtinh,2020-10-02 14:40:31,,2020-10-02 14:40:31,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\990EO1I304_710_17.jfif,4029,1797,quangtinh
2404,26713,quangtinh,2020-10-02 14:40:32,,2020-10-02 14:40:32,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\990EO1I304_710_20.jfif,4029,1797,quangtinh
2405,26714,quangtinh,2020-10-02 14:40:35,,2020-10-02 14:40:35,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\990EO1I304_001_10.jfif,4030,1797,quangtinh
2406,26715,quangtinh,2020-10-02 14:40:35,,2020-10-02 14:40:35,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\990EO1I304_001_14.jfif,4030,1797,quangtinh
2407,26716,quangtinh,2020-10-02 14:40:35,,2020-10-02 14:40:35,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\990EO1I304_001_16.jfif,4030,1797,quangtinh
2408,26717,quangtinh,2020-10-02 14:40:36,,2020-10-02 14:40:36,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\990EO1I304_001_11.jfif,4030,1797,quangtinh
2409,26718,quangtinh,2020-10-02 14:40:37,,2020-10-02 14:40:37,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\990EO1I304_001_17.jfif,4030,1797,quangtinh
2410,26719,quangtinh,2020-10-02 14:40:38,,2020-10-02 14:40:38,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\990EO1I304_001_20.jfif,4030,1797,quangtinh
2411,26720,quangtinh,2020-10-02 14:40:41,,2020-10-02 14:40:41,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\990EO1I304_019_10.jfif,4031,1797,quangtinh
2412,26721,quangtinh,2020-10-02 14:40:42,,2020-10-02 14:40:42,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\990EO1I304_019_14.jfif,4031,1797,quangtinh
2413,26722,quangtinh,2020-10-02 14:40:43,,2020-10-02 14:40:43,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\990EO1I304_019_16.jfif,4031,1797,quangtinh
2414,26723,quangtinh,2020-10-02 14:40:44,,2020-10-02 14:40:44,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\990EO1I304_019_11.jfif,4031,1797,quangtinh
2415,26724,quangtinh,2020-10-02 14:40:45,,2020-10-02 14:40:45,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\990EO1I304_019_17.jfif,4031,1797,quangtinh
2416,26725,quangtinh,2020-10-02 14:40:46,,2020-10-02 14:40:46,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\990EO1I304_019_20.jfif,4031,1797,quangtinh
2417,26726,quangtinh,2020-10-02 14:40:56,,2020-10-02 14:40:56,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EO1I318_230_10.jfif,4032,1798,quangtinh
2418,26727,quangtinh,2020-10-02 14:40:57,,2020-10-02 14:40:57,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EO1I318_230_14.jfif,4032,1798,quangtinh
2419,26728,quangtinh,2020-10-02 14:40:57,,2020-10-02 14:40:57,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EO1I318_230_16.jfif,4032,1798,quangtinh
2420,26729,quangtinh,2020-10-02 14:40:58,,2020-10-02 14:40:58,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EO1I318_230_11.jfif,4032,1798,quangtinh
2421,26730,quangtinh,2020-10-02 14:40:59,,2020-10-02 14:40:59,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EO1I318_230_17.jfif,4032,1798,quangtinh
2422,26731,quangtinh,2020-10-02 14:41:00,,2020-10-02 14:41:00,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EO1I318_230_18.jfif,4032,1798,quangtinh
2423,26732,quangtinh,2020-10-02 14:41:01,,2020-10-02 14:41:01,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EO1I318_230_20.jfif,4032,1798,quangtinh
2424,26733,quangtinh,2020-10-02 14:41:04,,2020-10-02 14:41:04,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EO1I318_019_10.jfif,4033,1798,quangtinh
2425,26734,quangtinh,2020-10-02 14:41:04,,2020-10-02 14:41:04,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EO1I318_019_14.jfif,4033,1798,quangtinh
2426,26735,quangtinh,2020-10-02 14:41:05,,2020-10-02 14:41:05,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EO1I318_019_16.jfif,4033,1798,quangtinh
2427,26736,quangtinh,2020-10-02 14:41:05,,2020-10-02 14:41:05,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EO1I318_019_11.jfif,4033,1798,quangtinh
2428,26737,quangtinh,2020-10-02 14:41:06,,2020-10-02 14:41:06,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EO1I318_019_17.jfif,4033,1798,quangtinh
2429,26738,quangtinh,2020-10-02 14:41:07,,2020-10-02 14:41:07,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EO1I318_019_13.jfif,4033,1798,quangtinh
2430,26739,quangtinh,2020-10-02 14:41:08,,2020-10-02 14:41:08,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EO1I318_019_19.jfif,4033,1798,quangtinh
2431,26740,quangtinh,2020-10-02 14:41:09,,2020-10-02 14:41:09,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EO1I318_019_20.jfif,4033,1798,quangtinh
2432,26741,quangtinh,2020-10-02 14:41:27,,2020-10-02 14:41:27,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I331_274_10.jfif,4034,1799,quangtinh
2433,26742,quangtinh,2020-10-02 14:41:28,,2020-10-02 14:41:28,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I331_274_14.jfif,4034,1799,quangtinh
2434,26743,quangtinh,2020-10-02 14:41:28,,2020-10-02 14:41:28,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I331_274_11.jfif,4034,1799,quangtinh
2435,26744,quangtinh,2020-10-02 14:41:29,,2020-10-02 14:41:29,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I331_274_17.jfif,4034,1799,quangtinh
2436,26745,quangtinh,2020-10-02 14:41:30,,2020-10-02 14:41:30,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I331_274_18.jfif,4034,1799,quangtinh
2437,26746,quangtinh,2020-10-02 14:41:31,,2020-10-02 14:41:31,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I331_274_19.jfif,4034,1799,quangtinh
2438,26747,quangtinh,2020-10-02 14:41:32,,2020-10-02 14:41:32,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I331_274_20.jfif,4034,1799,quangtinh
2439,26748,quangtinh,2020-10-02 14:41:34,,2020-10-02 14:41:34,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I331_720_10.jfif,4035,1799,quangtinh
2440,26749,quangtinh,2020-10-02 14:41:35,,2020-10-02 14:41:35,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I331_720_14.jfif,4035,1799,quangtinh
2441,26750,quangtinh,2020-10-02 14:41:35,,2020-10-02 14:41:35,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I331_720_11.jfif,4035,1799,quangtinh
2442,26751,quangtinh,2020-10-02 14:41:36,,2020-10-02 14:41:36,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I331_720_17.jfif,4035,1799,quangtinh
2443,26752,quangtinh,2020-10-02 14:41:37,,2020-10-02 14:41:37,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I331_720_18.jfif,4035,1799,quangtinh
2444,26753,quangtinh,2020-10-02 14:41:38,,2020-10-02 14:41:38,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I331_720_20.jfif,4035,1799,quangtinh
2445,26754,quangtinh,2020-10-02 14:41:42,,2020-10-02 14:41:42,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I331_444_10.jfif,4036,1799,quangtinh
2446,26755,quangtinh,2020-10-02 14:41:42,,2020-10-02 14:41:42,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I331_444_14.jfif,4036,1799,quangtinh
2447,26756,quangtinh,2020-10-02 14:41:43,,2020-10-02 14:41:43,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I331_444_16.jfif,4036,1799,quangtinh
2448,26757,quangtinh,2020-10-02 14:41:44,,2020-10-02 14:41:44,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I331_444_11.jfif,4036,1799,quangtinh
2449,26758,quangtinh,2020-10-02 14:41:45,,2020-10-02 14:41:45,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I331_444_17.jfif,4036,1799,quangtinh
2450,26759,quangtinh,2020-10-02 14:41:46,,2020-10-02 14:41:46,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I331_444_19.jfif,4036,1799,quangtinh
2451,26760,quangtinh,2020-10-02 14:41:46,,2020-10-02 14:41:46,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I331_444_20.jfif,4036,1799,quangtinh
2452,26761,quangtinh,2020-10-02 14:41:49,,2020-10-02 14:41:49,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I331_214_10.jfif,4037,1799,quangtinh
2453,26762,quangtinh,2020-10-02 14:41:50,,2020-10-02 14:41:50,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I331_214_14.jfif,4037,1799,quangtinh
2454,26763,quangtinh,2020-10-02 14:41:50,,2020-10-02 14:41:50,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I331_214_16.jfif,4037,1799,quangtinh
2455,26764,quangtinh,2020-10-02 14:41:51,,2020-10-02 14:41:51,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I331_214_11.jfif,4037,1799,quangtinh
2456,26765,quangtinh,2020-10-02 14:41:53,,2020-10-02 14:41:53,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I331_214_17.jfif,4037,1799,quangtinh
2457,26766,quangtinh,2020-10-02 14:41:53,,2020-10-02 14:41:53,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I331_214_19.jfif,4037,1799,quangtinh
2458,26767,quangtinh,2020-10-02 14:41:54,,2020-10-02 14:41:54,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I331_214_20.jfif,4037,1799,quangtinh
2459,26768,quangtinh,2020-10-02 14:42:08,,2020-10-02 14:42:08,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I319_810_10.jfif,4038,1800,quangtinh
2460,26769,quangtinh,2020-10-02 14:42:08,,2020-10-02 14:42:08,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I319_810_14.jfif,4038,1800,quangtinh
2461,26770,quangtinh,2020-10-02 14:42:09,,2020-10-02 14:42:09,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I319_810_16.jfif,4038,1800,quangtinh
2462,26771,quangtinh,2020-10-02 14:42:10,,2020-10-02 14:42:10,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I319_810_11.jfif,4038,1800,quangtinh
2463,26772,quangtinh,2020-10-02 14:42:11,,2020-10-02 14:42:11,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I319_810_17.jfif,4038,1800,quangtinh
2464,26773,quangtinh,2020-10-02 14:42:12,,2020-10-02 14:42:12,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I319_810_20.jfif,4038,1800,quangtinh
2465,26774,quangtinh,2020-10-02 14:42:15,,2020-10-02 14:42:15,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I319_225_10.jfif,4039,1800,quangtinh
2466,26775,quangtinh,2020-10-02 14:42:15,,2020-10-02 14:42:15,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I319_225_14.jfif,4039,1800,quangtinh
2467,26776,quangtinh,2020-10-02 14:42:16,,2020-10-02 14:42:16,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I319_225_16.jfif,4039,1800,quangtinh
2468,26777,quangtinh,2020-10-02 14:42:16,,2020-10-02 14:42:16,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I319_225_11.jfif,4039,1800,quangtinh
2469,26778,quangtinh,2020-10-02 14:42:17,,2020-10-02 14:42:17,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I319_225_17.jfif,4039,1800,quangtinh
2470,26779,quangtinh,2020-10-02 14:42:18,,2020-10-02 14:42:18,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I319_225_19.jfif,4039,1800,quangtinh
2471,26780,quangtinh,2020-10-02 14:42:18,,2020-10-02 14:42:18,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I319_225_20.jfif,4039,1800,quangtinh
2472,26781,quangtinh,2020-10-02 14:42:28,,2020-10-02 14:42:28,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I320_019_10.jfif,4040,1801,quangtinh
2473,26782,quangtinh,2020-10-02 14:42:28,,2020-10-02 14:42:28,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I320_019_14.jfif,4040,1801,quangtinh
2474,26783,quangtinh,2020-10-02 14:42:29,,2020-10-02 14:42:29,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I320_019_16.jfif,4040,1801,quangtinh
2475,26784,quangtinh,2020-10-02 14:42:30,,2020-10-02 14:42:30,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I320_019_11.jfif,4040,1801,quangtinh
2476,26785,quangtinh,2020-10-02 14:42:31,,2020-10-02 14:42:31,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I320_019_17.jfif,4040,1801,quangtinh
2477,26786,quangtinh,2020-10-02 14:42:32,,2020-10-02 14:42:32,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I320_019_19.jfif,4040,1801,quangtinh
2478,26787,quangtinh,2020-10-02 14:42:33,,2020-10-02 14:42:33,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I320_019_20.jfif,4040,1801,quangtinh
2479,26788,quangtinh,2020-10-02 14:42:48,,2020-10-02 14:42:48,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I327_630_10.jfif,4041,1802,quangtinh
2480,26789,quangtinh,2020-10-02 14:42:48,,2020-10-02 14:42:48,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I327_630_14.jfif,4041,1802,quangtinh
2481,26790,quangtinh,2020-10-02 14:42:49,,2020-10-02 14:42:49,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I327_630_16.jfif,4041,1802,quangtinh
2482,26791,quangtinh,2020-10-02 14:42:50,,2020-10-02 14:42:50,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I327_630_11.jfif,4041,1802,quangtinh
2483,26792,quangtinh,2020-10-02 14:42:51,,2020-10-02 14:42:51,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I327_630_17.jfif,4041,1802,quangtinh
2484,26793,quangtinh,2020-10-02 14:42:52,,2020-10-02 14:42:52,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I327_630_13.jfif,4041,1802,quangtinh
2485,26794,quangtinh,2020-10-02 14:42:52,,2020-10-02 14:42:52,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I327_630_20.jfif,4041,1802,quangtinh
2486,26795,quangtinh,2020-10-02 14:42:54,,2020-10-02 14:42:54,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I327_001_10.jfif,4042,1802,quangtinh
2487,26796,quangtinh,2020-10-02 14:42:55,,2020-10-02 14:42:55,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I327_001_14.jfif,4042,1802,quangtinh
2488,26797,quangtinh,2020-10-02 14:42:56,,2020-10-02 14:42:56,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I327_001_16.jfif,4042,1802,quangtinh
2489,26798,quangtinh,2020-10-02 14:42:57,,2020-10-02 14:42:57,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I327_001_11.jfif,4042,1802,quangtinh
2490,26799,quangtinh,2020-10-02 14:42:57,,2020-10-02 14:42:57,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I327_001_17.jfif,4042,1802,quangtinh
2491,26800,quangtinh,2020-10-02 14:42:58,,2020-10-02 14:42:58,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EE1I327_001_20.jfif,4042,1802,quangtinh
2492,26801,quangtinh,2020-10-02 14:43:11,,2020-10-02 14:43:11,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I337_400_10.jfif,4043,1803,quangtinh
2493,26802,quangtinh,2020-10-02 14:43:12,,2020-10-02 14:43:12,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I337_400_14.jfif,4043,1803,quangtinh
2494,26803,quangtinh,2020-10-02 14:43:13,,2020-10-02 14:43:13,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I337_400_16.jfif,4043,1803,quangtinh
2495,26804,quangtinh,2020-10-02 14:43:13,,2020-10-02 14:43:13,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I337_400_11.jfif,4043,1803,quangtinh
2496,26805,quangtinh,2020-10-02 14:43:15,,2020-10-02 14:43:15,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I337_400_17.jfif,4043,1803,quangtinh
2497,26806,quangtinh,2020-10-02 14:43:15,,2020-10-02 14:43:15,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I337_400_20.jfif,4043,1803,quangtinh
2498,26807,quangtinh,2020-10-02 14:43:18,,2020-10-02 14:43:18,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I337_600_10.jfif,4044,1803,quangtinh
2499,26808,quangtinh,2020-10-02 14:43:18,,2020-10-02 14:43:18,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I337_600_14.jfif,4044,1803,quangtinh
2500,26809,quangtinh,2020-10-02 14:43:19,,2020-10-02 14:43:19,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I337_600_16.jfif,4044,1803,quangtinh
2501,26810,quangtinh,2020-10-02 14:43:20,,2020-10-02 14:43:20,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I337_600_11.jfif,4044,1803,quangtinh
2502,26811,quangtinh,2020-10-02 14:43:21,,2020-10-02 14:43:21,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I337_600_17.jfif,4044,1803,quangtinh
2503,26812,quangtinh,2020-10-02 14:43:22,,2020-10-02 14:43:22,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I337_600_20.jfif,4044,1803,quangtinh
2504,26813,quangtinh,2020-10-02 14:43:24,,2020-10-02 14:43:24,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I337_229_10.jfif,4045,1803,quangtinh
2505,26814,quangtinh,2020-10-02 14:43:24,,2020-10-02 14:43:24,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I337_229_14.jfif,4045,1803,quangtinh
2506,26815,quangtinh,2020-10-02 14:43:25,,2020-10-02 14:43:25,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I337_229_16.jfif,4045,1803,quangtinh
2507,26816,quangtinh,2020-10-02 14:43:25,,2020-10-02 14:43:25,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I337_229_11.jfif,4045,1803,quangtinh
2508,26817,quangtinh,2020-10-02 14:43:26,,2020-10-02 14:43:26,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I337_229_17.jfif,4045,1803,quangtinh
2509,26818,quangtinh,2020-10-02 14:43:27,,2020-10-02 14:43:27,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I337_229_12.jfif,4045,1803,quangtinh
2510,26819,quangtinh,2020-10-02 14:43:29,,2020-10-02 14:43:29,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I337_229_19.jfif,4045,1803,quangtinh
2511,26820,quangtinh,2020-10-02 14:43:30,,2020-10-02 14:43:30,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\080EE1I337_229_20.jfif,4045,1803,quangtinh
2512,26821,quangtinh,2020-10-02 14:43:42,,2020-10-02 14:43:42,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EO1I325_430_10.jfif,4046,1804,quangtinh
2513,26822,quangtinh,2020-10-02 14:43:43,,2020-10-02 14:43:43,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EO1I325_430_14.jfif,4046,1804,quangtinh
2514,26823,quangtinh,2020-10-02 14:43:44,,2020-10-02 14:43:44,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EO1I325_430_11.jfif,4046,1804,quangtinh
2515,26824,quangtinh,2020-10-02 14:43:46,,2020-10-02 14:43:46,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EO1I325_430_17.jfif,4046,1804,quangtinh
2516,26825,quangtinh,2020-10-02 14:43:47,,2020-10-02 14:43:47,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EO1I325_430_18.jfif,4046,1804,quangtinh
2517,26826,quangtinh,2020-10-02 14:43:48,,2020-10-02 14:43:48,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EO1I325_430_19.jfif,4046,1804,quangtinh
2518,26827,quangtinh,2020-10-02 14:43:49,,2020-10-02 14:43:49,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EO1I325_430_20.jfif,4046,1804,quangtinh
2519,26828,quangtinh,2020-10-02 14:43:50,,2020-10-02 14:43:50,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EO1I325_055_10.jfif,4047,1804,quangtinh
2520,26829,quangtinh,2020-10-02 14:43:51,,2020-10-02 14:43:51,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EO1I325_055_14.jfif,4047,1804,quangtinh
2521,26830,quangtinh,2020-10-02 14:43:52,,2020-10-02 14:43:52,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EO1I325_055_11.jfif,4047,1804,quangtinh
2522,26831,quangtinh,2020-10-02 14:43:52,,2020-10-02 14:43:52,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EO1I325_055_17.jfif,4047,1804,quangtinh
2523,26832,quangtinh,2020-10-02 14:43:54,,2020-10-02 14:43:54,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EO1I325_055_18.jfif,4047,1804,quangtinh
2524,26833,quangtinh,2020-10-02 14:43:55,,2020-10-02 14:43:55,\assets\img\woman\Clothes\Jumpers & cardigans\Jumpers\090EO1I325_055_19.jfif,4047,1804,quangtinh
